
/Random/random-5-10-1-uncorr.in;5;1576,000000;1,003206;1576,000000;1,001441;1576,000000;1,008312;1576,000000;1,008631;1576,000000;1,002796;1576,000000;1576,000000;0,008;0,008;5,024
/Random/random-5-10-1-strongly-corr.in;5;1473,000000;1,001867;1473,000000;1,003541;1473,000000;1,003486;1473,000000;1,000147;1473,000000;1,000478;1473,000000;1473,000000;0,007;0,007;5,010
/Random/random-5-10-2-strongly-corr.in;5;1670,000000;1,004402;1670,000000;1,010206;1670,000000;1,009078;1670,000000;1,003724;1670,000000;1,011300;1670,000000;1670,000000;0,007;0,007;5,039
/Random/random-5-10-2-uncorr.in;5;1629,000000;1,002074;1629,000000;1,000062;1629,000000;1,005149;1629,000000;1,004500;1629,000000;1,000348;1629,000000;1629,000000;0,006;0,006;5,012
/Random/random-5-10-3-strongly-corr.in;5;2279,000000;1,006848;2279,000000;1,004675;2279,000000;1,002004;2279,000000;1,000911;2279,000000;1,001705;2279,000000;2279,000000;0,006;0,006;5,016
/Random/random-5-10-3-uncorr.in;5;2259,000000;1,009573;2259,000000;1,003182;2259,000000;1,002910;2259,000000;1,009800;2259,000000;1,002593;2259,000000;2259,000000;0,007;0,007;5,028
/Random/random-10-20-1-strongly-corr.in;5;1703,000000;3,391734;1703,000000;2,001353;1703,000000;2,000206;1703,000000;2,002998;1703,000000;2,000704;1703,000000;1703,000000;0,028;0,028;11,397
/Random/random-10-20-1-uncorr.in;5;1820,000000;2,006935;1820,000000;2,004626;1820,000000;2,006400;1820,000000;2,012963;1820,000000;2,003394;1820,000000;1820,000000;0,041;0,041;10,034
/Random/random-10-20-2-strongly-corr.in;5;1945,000000;2,000752;1945,000000;2,000850;1945,000000;2,001548;1945,000000;2,017507;1945,000000;2,000678;1945,000000;1945,000000;0,030;0,030;10,021
/Random/random-10-20-2-uncorr.in;5;1793,000000;2,024576;1793,000000;2,008810;1793,000000;2,088024;1793,000000;2,018017;1793,000000;2,002474;1793,000000;1793,000000;0,054;0,054;10,142
/Random/random-10-20-3-strongly-corr.in;5;1194,000000;2,001320;1194,000000;2,005030;1194,000000;2,000683;1194,000000;2,017313;1194,000000;2,011682;1194,000000;1194,000000;0,041;0,041;10,036
/Random/random-10-20-3-uncorr.in;5;1270,000000;2,000819;1270,000000;2,005516;1270,000000;2,000533;1270,000000;2,000978;1270,000000;2,001754;1270,000000;1270,000000;0,028;0,028;10,010
/Random/random-20-50-1-strongly-corr.in;5;2260,000000;5,039606;2441,000000;5,179705;2260,000000;5,004352;2260,000000;5,042378;2441,000000;5,012317;2260,000000;2332,400000;0,463;0,463;25,278
/Random/random-20-50-1-uncorr.in;5;1998,000000;5,008807;1998,000000;5,008278;2361,000000;5,001838;1998,000000;5,049651;1998,000000;5,001393;1998,000000;2070,600000;0,550;0,550;25,070
/Random/random-20-50-2-strongly-corr.in;5;2307,000000;5,037854;2307,000000;5,000735;2307,000000;5,017045;2307,000000;5,003594;2307,000000;5,006292;2307,000000;2307,000000;0,290;0,290;25,066
/Random/random-20-50-2-uncorr.in;5;2099,000000;5,005089;2099,000000;5,040310;2371,000000;5,000239;2099,000000;5,005495;2099,000000;5,016439;2099,000000;2153,400000;3,398;3,398;25,068
/Random/random-20-50-3-strongly-corr.in;5;2955,000000;5,005346;2726,000000;5,013341;2955,000000;5,000284;2726,000000;5,000628;2726,000000;5,009939;2726,000000;2817,600000;0,344;0,703;25,030
/Random/random-20-50-3-uncorr.in;5;2526,000000;5,002504;2672,000000;5,039490;2526,000000;5,011980;2526,000000;6,431214;2746,000000;5,013769;2526,000000;2599,200000;0,641;0,641;26,499
/Random/random-30-100-1-strongly-corr.in;5;3207,000000;10,051912;3530,000000;10,001330;3120,000000;10,017026;2915,000000;10,040935;2871,000000;10,006105;2871,000000;3128,600000;2,094;23,923;50,117
/Random/random-30-100-1-uncorr.in;5;2407,000000;10,057621;2871,000000;10,014762;2802,000000;10,001404;2471,000000;10,053472;2699,000000;10,001811;2407,000000;2650,000000;9,524;9,524;50,129
/Random/random-30-100-2-strongly-corr.in;5;2625,000000;10,087575;2571,000000;10,058907;2740,000000;10,000797;3072,000000;10,011264;2540,000000;10,003403;2540,000000;2709,600000;2,469;14,931;50,162
/Random/random-30-100-2-uncorr.in;5;2491,000000;10,038618;1993,000000;10,019748;2326,000000;11,608671;1916,000000;10,002994;2300,000000;10,001044;1916,000000;2205,200000;5,690;14,241;51,671
/Random/random-30-100-3-strongly-corr.in;5;2937,000000;10,004181;2624,000000;10,000028;2304,000000;10,003138;2959,000000;10,022521;3166,000000;10,000084;2304,000000;2798,000000;2,337;9,998;50,030
/Random/random-30-100-3-uncorr.in;5;2403,000000;10,013235;2160,000000;10,033232;2321,000000;10,020243;2091,000000;10,001204;1845,000000;10,008197;1845,000000;2164,000000;10,008;26,326;50,076
