
/Random/random-5-10-1-strongly-corr.in;30;1473.000000;0.007278;1.015753;1473.000000;0.007757;2.483510;1473.000000;0.007722;1.021440;1473.000000;0.009412;1.002167;1473.000000;0.008861;1.012622;1473.000000;0.009194;1.002504;1473.000000;0.009473;1.006207;1473.000000;0.008468;1.002530;1473.000000;0.008625;1.001948;1473.000000;0.007720;1.004322;1473.000000;0.006065;1.021246;1473.000000;0.007795;1.003194;1473.000000;0.008093;1.002188;1473.000000;0.008332;1.006333;1473.000000;0.008424;1.027698;1473.000000;0.008090;1.012156;1473.000000;0.007703;1.008090;1473.000000;0.005959;1.005142;1473.000000;0.006170;1.020698;1473.000000;0.007729;1.006265;1473.000000;0.008611;1.006328;1473.000000;0.008162;1.008571;1473.000000;0.008363;1.002497;1473.000000;0.008217;1.016313;1473.000000;0.007775;1.020184;1473.000000;0.008595;1.000536;1473.000000;0.008008;1.006018;1473.000000;0.006045;1.016125;1473.000000;0.008174;1.004422;1473.000000;0.008091;1.012634;1473.000000;1473.000000;0.007;0.008;0.007;31.760
/Random/random-5-10-1-uncorr.in;30;1576.000000;0.006481;1.000073;1576.000000;0.008673;1.010209;1576.000000;0.006782;1.034338;1576.000000;0.006098;3.340217;1576.000000;0.007864;1.006082;1576.000000;0.008913;1.015658;1576.000000;0.008761;1.016477;1576.000000;0.008990;1.027378;1576.000000;0.008839;1.000337;1576.000000;0.008633;1.001243;1576.000000;0.008394;1.001993;1576.000000;0.008632;1.004463;1576.000000;0.008409;1.026660;1576.000000;0.008762;1.016042;1576.000000;0.005952;1.002938;1576.000000;0.007748;1.021828;1576.000000;0.006033;1.015713;1576.000000;0.008874;1.005359;1576.000000;0.008854;1.003104;1576.000000;0.008601;1.018973;1576.000000;0.007746;1.010257;1576.000000;0.007791;1.004820;1576.000000;0.008341;1.005593;1576.000000;0.007798;1.009323;1576.000000;0.008704;1.022575;1576.000000;0.007789;1.033064;1576.000000;0.007747;1.003724;1576.000000;0.008362;1.002147;1576.000000;0.008271;1.010102;1576.000000;0.008140;1.003935;1576.000000;1576.000000;0.006;0.008;0.006;32.675
/Random/random-5-10-2-strongly-corr.in;30;1670.000000;0.005979;1.031647;1670.000000;0.005947;1.019848;1670.000000;0.009285;1.003054;1670.000000;0.008111;1.006729;1670.000000;0.008424;1.014782;1670.000000;0.007656;3.341870;1670.000000;0.008651;1.004716;1670.000000;0.009545;1.004622;1670.000000;0.010060;1.000863;1670.000000;0.009321;1.001100;1670.000000;0.009744;1.029270;1670.000000;0.007628;1.023924;1670.000000;0.007670;1.011125;1670.000000;0.008100;1.002903;1670.000000;0.005928;1.002301;1670.000000;0.008176;1.019796;1670.000000;0.007638;1.006381;1670.000000;0.007818;1.012509;1670.000000;0.007763;1.008527;1670.000000;0.008206;1.007435;1670.000000;0.008005;1.010131;1670.000000;0.007668;1.018888;1670.000000;0.005957;1.004361;1670.000000;0.008317;1.006172;1670.000000;0.007730;1.008426;1670.000000;0.007645;1.006471;1670.000000;0.008121;1.000906;1670.000000;0.008646;1.013057;1670.000000;0.007605;1.012350;1670.000000;0.007647;1.021695;1670.000000;1670.000000;0.006;0.008;0.006;32.656
/Random/random-5-10-2-uncorr.in;30;1629.000000;0.006099;1.009237;1629.000000;0.007612;1.000766;1629.000000;0.008154;1.020507;1629.000000;0.008342;1.019298;1629.000000;0.007650;1.007040;1629.000000;0.008629;1.022266;1629.000000;0.007768;1.008004;1629.000000;0.007663;3.237331;1629.000000;0.008275;1.003613;1629.000000;0.009478;1.003692;1629.000000;0.008848;1.019046;1629.000000;0.008333;1.026268;1629.000000;0.008383;1.013417;1629.000000;0.008183;1.028613;1629.000000;0.008516;1.007787;1629.000000;0.008311;1.000836;1629.000000;0.008069;1.003416;1629.000000;0.007926;1.004963;1629.000000;0.007998;1.007816;1629.000000;0.008766;1.001948;1629.000000;0.008542;1.003836;1629.000000;0.006167;1.009917;1629.000000;0.008386;1.017126;1629.000000;0.007676;1.024375;1629.000000;0.008541;1.001282;1629.000000;0.008635;1.007443;1629.000000;0.008372;1.013831;1629.000000;0.008521;1.009523;1629.000000;0.007601;1.017236;1629.000000;0.007692;1.011012;1629.000000;1629.000000;0.006;0.008;0.006;32.561
/Random/random-5-10-3-strongly-corr.in;30;2279.000000;0.005714;1.009254;2279.000000;0.007561;1.014899;2279.000000;0.007955;1.019250;2279.000000;0.007495;1.013482;2279.000000;0.007442;1.002202;2279.000000;0.008147;1.014910;2279.000000;0.007945;1.016325;2279.000000;0.007935;1.014302;2279.000000;0.008749;1.010394;2279.000000;0.006035;3.168283;2279.000000;0.008924;1.024739;2279.000000;0.008078;1.016107;2279.000000;0.008072;1.004135;2279.000000;0.006038;1.018801;2279.000000;0.007689;1.006244;2279.000000;0.008004;1.003166;2279.000000;0.007607;1.000947;2279.000000;0.007498;1.012946;2279.000000;0.007486;1.026843;2279.000000;0.007774;1.001167;2279.000000;0.007500;1.021841;2279.000000;0.007729;1.013518;2279.000000;0.007979;1.011727;2279.000000;0.007982;1.002868;2279.000000;0.008699;1.011929;2279.000000;0.007541;1.016795;2279.000000;0.007570;1.008659;2279.000000;0.007483;1.014971;2279.000000;0.008133;1.011802;2279.000000;0.008099;1.005219;2279.000000;2279.000000;0.006;0.008;0.006;32.518
/Random/random-5-10-3-uncorr.in;30;2259.000000;0.005887;1.014528;2259.000000;0.007817;1.008777;2259.000000;0.008505;1.014997;2259.000000;0.007651;1.023017;2259.000000;0.007523;1.003535;2259.000000;0.007520;1.000778;2259.000000;0.007476;1.002539;2259.000000;0.006491;1.011328;2259.000000;0.008384;1.025085;2259.000000;0.007590;1.008212;2259.000000;0.008001;1.010729;2259.000000;0.007584;3.072379;2259.000000;0.007907;1.010308;2259.000000;0.008062;1.015288;2259.000000;0.008322;1.006459;2259.000000;0.008451;1.010310;2259.000000;0.008074;1.007304;2259.000000;0.008711;1.016302;2259.000000;0.008614;1.010111;2259.000000;0.007542;1.011079;2259.000000;0.008212;1.015271;2259.000000;0.008599;1.005573;2259.000000;0.007425;1.022187;2259.000000;0.007991;1.017041;2259.000000;0.008635;1.009647;2259.000000;0.008623;1.009801;2259.000000;0.007923;1.002289;2259.000000;0.006248;1.000334;2259.000000;0.008838;1.010760;2259.000000;0.007509;1.006943;2259.000000;2259.000000;0.006;0.008;0.006;32.383
/Random/random-10-20-1-strongly-corr.in;30;1703.000000;0.027133;2.002611;1703.000000;0.019898;2.019858;1703.000000;0.027897;2.003988;1703.000000;0.032292;2.007750;1703.000000;0.029882;2.000572;1703.000000;0.047817;2.037126;1703.000000;0.018412;4.107381;1703.000000;0.019214;2.022779;1703.000000;0.036482;2.000711;1703.000000;0.046892;2.022189;1703.000000;0.025710;2.028718;1703.000000;0.035281;2.001208;1703.000000;0.048823;2.014981;1703.000000;0.057899;2.013517;1703.000000;0.029437;2.001284;1703.000000;0.036626;2.017120;1703.000000;0.020457;2.027423;1703.000000;0.023510;2.009304;1703.000000;0.026056;2.002439;1703.000000;0.050986;2.042354;1703.000000;0.027557;2.005357;1703.000000;0.052461;2.000224;1703.000000;0.023119;2.004977;1703.000000;0.029092;2.260017;1703.000000;0.036074;2.036781;1703.000000;0.054561;2.039483;1703.000000;0.042460;2.000516;1703.000000;0.045126;2.016594;1703.000000;0.048291;2.004615;1703.000000;0.046881;2.003872;1703.000000;1703.000000;0.027;0.036;0.027;62.756
/Random/random-10-20-1-uncorr.in;30;1820.000000;0.035302;2.010863;1820.000000;0.031849;2.004207;1820.000000;0.027729;2.000878;1820.000000;0.028084;2.010413;1820.000000;0.025565;2.008039;1820.000000;0.024650;2.006864;1820.000000;0.021741;2.033556;1820.000000;0.025170;2.018673;1820.000000;0.044761;2.009756;1820.000000;0.020640;2.001895;2074.000000;2.208806;2.208806;1820.000000;0.019481;2.005343;1820.000000;0.020590;2.022878;1820.000000;0.020835;2.008520;1820.000000;0.047258;2.005038;1820.000000;0.024800;2.009646;1820.000000;0.047785;2.005949;1820.000000;0.057073;2.001622;1820.000000;0.035911;2.026183;1820.000000;0.059724;2.001823;1820.000000;0.038442;2.001541;1820.000000;0.043463;2.000968;1820.000000;0.041547;2.000683;1820.000000;0.038492;2.003443;1820.000000;0.057051;2.002644;1820.000000;0.047540;2.004745;1820.000000;0.019899;2.013612;1820.000000;0.024578;2.354223;1820.000000;0.052417;2.010876;1820.000000;0.055729;2.023850;1820.000000;1828.466667;0.035;0.108;0.035;60.818
/Random/random-10-20-2-strongly-corr.in;30;1945.000000;0.012526;2.004025;1945.000000;0.044455;2.003906;1945.000000;0.034866;2.004197;1945.000000;0.033189;2.021503;1945.000000;0.045562;2.000624;1945.000000;0.021221;2.004343;1945.000000;0.034622;2.000189;1945.000000;0.054829;2.018708;1945.000000;0.024365;2.011249;1945.000000;0.034522;2.010553;1945.000000;0.043671;2.012383;1945.000000;0.057309;2.005758;1945.000000;0.019364;2.033174;1945.000000;0.025540;2.030583;1995.000000;0.016423;2.258769;1945.000000;0.022747;2.012373;1945.000000;0.057428;2.003893;1945.000000;0.024158;2.002705;1945.000000;0.032931;2.004586;1945.000000;0.037234;2.011587;1945.000000;0.040232;2.004066;1945.000000;0.027576;2.017648;1945.000000;0.029084;2.015402;1945.000000;0.050421;2.002179;1945.000000;0.027302;2.001174;1945.000000;0.018201;2.010841;1945.000000;0.029793;2.000080;1945.000000;0.042235;2.001841;1945.000000;0.028579;2.002513;1945.000000;0.034394;2.003110;1945.000000;1946.666667;0.013;0.033;0.013;60.514
/Random/random-10-20-2-uncorr.in;30;1793.000000;0.023969;2.001167;1793.000000;0.043099;2.380889;1793.000000;0.037814;2.001706;1793.000000;0.024013;2.000467;1793.000000;0.021773;2.006674;1793.000000;0.031620;2.005322;1793.000000;0.026642;2.002122;1793.000000;0.030976;2.004566;1793.000000;0.025178;2.027676;1793.000000;0.035816;2.004391;1793.000000;0.022702;2.019836;1793.000000;0.027655;2.026575;1793.000000;0.046339;2.003149;1793.000000;0.041240;2.013094;1793.000000;0.034281;2.004565;1793.000000;0.048687;2.003935;1793.000000;0.026595;2.014932;1793.000000;0.030669;2.010976;1793.000000;0.062970;2.338447;1793.000000;0.050737;2.006379;1793.000000;0.046154;2.006245;1793.000000;0.033826;2.002734;1793.000000;0.050945;2.008149;1793.000000;0.036729;2.012969;1793.000000;0.021324;2.001716;1793.000000;0.034928;2.004555;1793.000000;0.021216;2.013713;1793.000000;0.052884;2.014799;1793.000000;0.021746;2.001922;1793.000000;0.020948;2.040210;1793.000000;1793.000000;0.024;0.034;0.024;60.984
