
/Random/random-5-10-1-uncorr.in;5;1576,000000;1,006863;1576,000000;1,009430;1576,000000;1,003727;1576,000000;1,017693;1576,000000;1,012969;1576,000000;1576,000000;0,008;0,008;5,051
/Random/random-5-10-1-strongly-corr.in;5;1473,000000;1,010030;1473,000000;1,016725;1473,000000;1,004193;1473,000000;1,028067;1473,000000;1,000194;1473,000000;1473,000000;0,007;0,007;5,059
/Random/random-5-10-2-strongly-corr.in;5;1670,000000;1,004477;1670,000000;1,023467;1670,000000;1,003338;1670,000000;1,018209;1670,000000;1,930935;1670,000000;1670,000000;0,007;0,007;5,980
/Random/random-5-10-2-uncorr.in;5;1629,000000;1,016844;1629,000000;1,006933;1629,000000;1,035874;1629,000000;1,021683;1629,000000;1,000956;1629,000000;1629,000000;0,006;0,006;5,082
/Random/random-5-10-3-strongly-corr.in;5;2279,000000;1,005872;2279,000000;1,005058;2279,000000;1,009766;2279,000000;1,004777;2279,000000;1,019069;2279,000000;2279,000000;0,006;0,006;5,045
/Random/random-5-10-3-uncorr.in;5;2259,000000;1,020764;2259,000000;1,024867;2259,000000;1,001671;2259,000000;1,004324;2259,000000;1,008126;2259,000000;2259,000000;0,007;0,007;5,060
/Random/random-10-20-1-strongly-corr.in;5;1703,000000;2,245141;1703,000000;2,022266;1703,000000;2,014495;1703,000000;2,043738;1703,000000;2,157050;1703,000000;1703,000000;0,061;0,061;10,483
/Random/random-10-20-1-uncorr.in;5;1820,000000;2,015138;1820,000000;2,047268;1820,000000;2,110669;1820,000000;2,006368;1820,000000;2,503239;1820,000000;1820,000000;0,098;0,098;10,683
/Random/random-10-20-2-strongly-corr.in;5;1945,000000;2,088949;1945,000000;2,108290;1945,000000;2,085274;1945,000000;2,029074;1945,000000;2,147666;1945,000000;1945,000000;0,085;0,085;10,459
/Random/random-10-20-2-uncorr.in;5;1793,000000;2,002141;1793,000000;2,018943;1793,000000;2,014117;1793,000000;2,034252;1793,000000;2,186044;1793,000000;1793,000000;0,082;0,082;10,255
/Random/random-10-20-3-strongly-corr.in;5;1194,000000;2,003470;1194,000000;2,161551;1194,000000;2,081654;1194,000000;2,034731;1194,000000;2,021427;1194,000000;1194,000000;0,036;0,036;10,303
/Random/random-10-20-3-uncorr.in;5;1270,000000;2,443184;1270,000000;2,026551;1270,000000;2,010816;1270,000000;2,129580;1270,000000;2,038168;1270,000000;1270,000000;0,090;0,090;10,648
/Random/random-20-50-1-strongly-corr.in;5;2247,000000;11,035969;2441,000000;15,273393;2247,000000;5,935982;2247,000000;14,639672;2441,000000;7,576009;2247,000000;2324,600000;2,320;2,320;54,461
/Random/random-20-50-1-uncorr.in;5;1948,000000;5,195809;1948,000000;5,212217;2127,000000;5,296577;1948,000000;5,588654;1948,000000;9,487401;1948,000000;1983,800000;2,101;2,101;30,781
/Random/random-20-50-2-strongly-corr.in;5;2307,000000;6,364340;2307,000000;17,777321;2307,000000;5,235686;2307,000000;57,797390;2307,000000;5,299239;2307,000000;2307,000000;2,027;2,027;92,474
/Random/random-20-50-2-uncorr.in;5;2099,000000;5,051386;2099,000000;5,286417;2451,000000;5,026624;2099,000000;5,005079;2371,000000;5,208535;2099,000000;2223,800000;3,731;3,731;25,578
/Random/random-20-50-3-strongly-corr.in;5;2918,000000;5,234499;2726,000000;5,973729;2796,000000;5,166899;2796,000000;6,944172;2726,000000;5,271908;2726,000000;2792,400000;0,761;1,277;28,591
/Random/random-20-50-3-uncorr.in;5;2562,000000;6,627610;2621,000000;6,664284;2526,000000;5,318885;2562,000000;5,156363;2526,000000;5,765659;2526,000000;2559,400000;2,197;7,643;29,533
/Random/random-30-100-1-strongly-corr.in;5;3003,000000;16,051016;3348,000000;17,588789;2647,000000;16,177687;2927,000000;11,434895;2647,000000;10,565276;2647,000000;2914,400000;12,222;21,186;71,818
/Random/random-30-100-1-uncorr.in;5;2906,000000;13,009795;2489,000000;58,054817;2667,000000;13,631639;2365,000000;13,836533;2377,000000;46,930622;2365,000000;2560,800000;6,614;24,215;145,463
/Random/random-30-100-2-strongly-corr.in;5;3016,000000;11,153751;2976,000000;12,704138;3007,000000;15,705196;3154,000000;13,331698;2799,000000;27,068932;2799,000000;2990,400000;8,067;16,012;79,964
/Random/random-30-100-2-uncorr.in;5;2124,000000;16,579962;2034,000000;22,387165;2127,000000;10,994483;2196,000000;14,745368;1837,000000;15,377950;1837,000000;2063,600000;15,378;35,533;80,085
/Random/random-30-100-3-strongly-corr.in;5;2602,000000;15,583478;2326,000000;19,086302;2714,000000;11,019422;2788,000000;14,188416;2748,000000;13,041420;2326,000000;2635,600000;15,234;24,533;72,919
/Random/random-30-100-3-uncorr.in;5;1571,000000;10,908227;1982,000000;16,206081;1824,000000;10,071840;2441,000000;18,614468;1571,000000;13,586687;1571,000000;1877,800000;9,606;9,606;69,387
